# URI 2026 Linear Actuator Experiment
# Mode: Tracking
# Controller: SlidingMode
# Sine: 1.0 in amplitude, 40.0s period
# Ts: 0.001s  Duration: 20.0s
# t	e	x	xd	u	dt
3.7910	-194.1594	2114.0000	2308.1594	0.6371	0.001000
3.7920	-194.6945	2114.0000	2308.6945	0.6415	0.001000
3.7930	-194.2295	2115.0000	2309.2295	0.6371	0.001000
3.7940	-194.7645	2115.0000	2309.7645	0.6415	0.001000
3.7950	-194.2995	2116.0000	2310.2995	0.6371	0.001000
3.7960	-193.8343	2117.0000	2310.8343	0.6325	0.001000
3.7970	-194.3691	2117.0000	2311.3691	0.6369	0.001000
3.7980	-193.9039	2118.0000	2311.9039	0.6323	0.001000
3.7990	-194.4386	2118.0000	2312.4386	0.6368	0.001000
3.8000	-193.9732	2119.0000	2312.9732	0.6322	0.001000
3.8010	-194.5078	2119.0000	2313.5078	0.6367	0.001000
3.8020	-194.0423	2120.0000	2314.0423	0.6322	0.001000
3.8030	-193.5768	2121.0000	2314.5768	0.6275	0.001000
3.8040	-194.1112	2121.0000	2315.1112	0.6320	0.001000
3.8050	-193.6456	2122.0000	2315.6456	0.6273	0.001000
3.8060	-194.1798	2122.0000	2316.1798	0.6318	0.001000
3.8070	-193.7141	2123.0000	2316.7141	0.6272	0.001000
3.8080	-194.2483	2123.0000	2317.2483	0.6317	0.001000
3.8090	-193.7824	2124.0000	2317.7824	0.6272	0.001000
3.8100	-193.3164	2125.0000	2318.3164	0.6223	0.001000
3.8110	-193.8505	2125.0000	2318.8505	0.6269	0.001000
3.8120	-193.3844	2126.0000	2319.3844	0.6221	0.001000
3.8130	-193.9183	2126.0000	2319.9183	0.6267	0.001000
3.8140	-193.4522	2127.0000	2320.4522	0.6220	0.001000
3.8150	-193.9860	2127.0000	2320.9860	0.6266	0.001000
3.8160	-193.5197	2128.0000	2321.5197	0.6310	0.001000
3.8170	-194.0533	2128.0000	2322.0533	0.6356	0.001000
3.8180	-193.5869	2129.0000	2322.5869	0.6399	0.001000
3.8190	-194.1205	2129.0000	2323.1205	0.6443	0.001000
3.8200	-193.6540	2130.0000	2323.6540	0.6400	0.001000
3.8210	-194.1874	2130.0000	2324.1874	0.6445	0.001000
3.8220	-193.7208	2131.0000	2324.7208	0.6402	0.001000
3.8230	-193.2542	2132.0000	2325.2542	0.6357	0.001000
3.8240	-193.7874	2132.0000	2325.7874	0.6400	0.001000
3.8250	-193.3206	2133.0000	2326.3206	0.6355	0.001000
3.8260	-193.8538	2133.0000	2326.8538	0.6400	0.001000
3.8270	-193.3868	2134.0000	2327.3868	0.6355	0.001000
3.8280	-193.9199	2134.0000	2327.9199	0.6399	0.001000
3.8290	-193.4529	2135.0000	2328.4529	0.6355	0.001000
3.8300	-192.9858	2136.0000	2328.9858	0.6308	0.001000
3.8310	-193.5187	2136.0000	2329.5187	0.6353	0.001000
3.8320	-193.0514	2137.0000	2330.0514	0.6307	0.001000
3.8330	-193.5842	2137.0000	2330.5842	0.6351	0.001000
3.8340	-193.1169	2138.0000	2331.1169	0.6306	0.001000
3.8350	-193.6495	2138.0000	2331.6495	0.6351	0.001000
3.8360	-193.1821	2139.0000	2332.1821	0.6305	0.001000
3.8370	-192.7146	2140.0000	2332.7146	0.6258	0.001000
3.8380	-193.2471	2140.0000	2333.2471	0.6303	0.001000
3.8390	-192.7795	2141.0000	2333.7795	0.6256	0.001000
3.8400	-193.3118	2141.0000	2334.3118	0.6301	0.001000
3.8410	-192.8441	2142.0000	2334.8441	0.6254	0.001000
3.8420	-193.3764	2142.0000	2335.3764	0.6300	0.001000
3.8430	-192.9086	2143.0000	2335.9086	0.6254	0.001000
3.8440	-193.4406	2143.0000	2336.4406	0.6300	0.001000
3.8450	-192.9727	2144.0000	2336.9727	0.6343	0.001000
3.8460	-192.5047	2145.0000	2337.5047	0.6297	0.001000
3.8470	-193.0367	2145.0000	2338.0367	0.6342	0.001000
3.8480	-192.5685	2146.0000	2338.5685	0.6296	0.001000
3.8490	-193.1003	2146.0000	2339.1003	0.6341	0.001000
3.8500	-192.6321	2147.0000	2339.6321	0.6295	0.001000
3.8510	-193.1639	2147.0000	2340.1639	0.6340	0.001000
3.8520	-192.6955	2148.0000	2340.6955	0.6295	0.001000
3.8530	-193.2271	2148.0000	2341.2271	0.6340	0.001000
3.8540	-192.7586	2149.0000	2341.7586	0.6295	0.001000
3.8550	-192.2901	2150.0000	2342.2901	0.6248	0.001000
3.8560	-192.8215	2150.0000	2342.8215	0.6293	0.001000
3.8570	-193.3529	2150.0000	2343.3529	0.6339	0.001000
3.8580	-192.8842	2151.0000	2343.8842	0.6383	0.001000
3.8590	-192.4154	2152.0000	2344.4154	0.6338	0.001000
3.8600	-192.9466	2152.0000	2344.9466	0.6382	0.001000
3.8610	-192.4777	2153.0000	2345.4777	0.6337	0.001000
3.8620	-193.0088	2153.0000	2346.0088	0.6382	0.001000
3.8630	-192.5398	2154.0000	2346.5398	0.6337	0.001000
3.8640	-193.0708	2154.0000	2347.0708	0.6382	0.001000
3.8650	-192.6017	2155.0000	2347.6017	0.6337	0.001000
3.8660	-192.1325	2156.0000	2348.1325	0.6291	0.001000
3.8670	-192.6633	2156.0000	2348.6633	0.6335	0.001000
3.8680	-192.1941	2157.0000	2349.1941	0.6289	0.001000
3.8690	-192.7247	2157.0000	2349.7247	0.6334	0.001000
3.8700	-192.2554	2158.0000	2350.2554	0.6288	0.001000
3.8710	-192.7859	2158.0000	2350.7859	0.6333	0.001000
3.8720	-192.3164	2159.0000	2351.3164	0.6288	0.001000
3.8730	-192.8468	2159.0000	2351.8468	0.6333	0.001000
3.8740	-192.3773	2160.0000	2352.3773	0.6288	0.001000
3.8750	-191.9076	2161.0000	2352.9076	0.6240	0.001000
3.8760	-192.4378	2161.0000	2353.4378	0.6286	0.001000
3.8770	-191.9681	2162.0000	2353.9681	0.6238	0.001000
3.8780	-192.4982	2162.0000	2354.4982	0.6284	0.001000
3.8790	-192.0282	2163.0000	2355.0282	0.6237	0.001000
3.8800	-192.5583	2163.0000	2355.5583	0.6283	0.001000
3.8810	-192.0883	2164.0000	2356.0883	0.6237	0.001000
3.8820	-191.6182	2165.0000	2356.6182	0.6188	0.001000
3.8830	-192.1481	2165.0000	2357.1481	0.6234	0.001000
3.8840	-191.6778	2166.0000	2357.6778	0.6186	0.001000
3.8850	-192.2076	2166.0000	2358.2076	0.6232	0.001000
3.8860	-191.7373	2167.0000	2358.7373	0.6185	0.001000
3.8870	-192.2669	2167.0000	2359.2669	0.6231	0.001000
3.8880	-191.7965	2168.0000	2359.7965	0.6184	0.001000
3.8890	-192.3260	2168.0000	2360.3260	0.6231	0.001000
3.8900	-191.8554	2169.0000	2360.8554	0.6276	0.001000
3.8910	-192.3848	2169.0000	2361.3848	0.6322	0.001000
3.8920	-191.9142	2170.0000	2361.9142	0.6366	0.001000
3.8930	-192.4434	2170.0000	2362.4434	0.6411	0.001000
3.8940	-191.9727	2171.0000	2362.9727	0.6368	0.001000
3.8950	-191.5018	2172.0000	2363.5018	0.6322	0.001000
3.8960	-192.0309	2172.0000	2364.0309	0.6366	0.001000
3.8970	-191.5600	2173.0000	2364.5600	0.6321	0.001000
3.8980	-192.0890	2173.0000	2365.0890	0.6365	0.001000
3.8990	-191.6179	2174.0000	2365.6179	0.6320	0.001000
3.9000	-192.1467	2174.0000	2366.1467	0.6365	0.001000
3.9010	-191.6755	2175.0000	2366.6755	0.6320	0.001000
3.9020	-192.2043	2175.0000	2367.2043	0.6365	0.001000
3.9030	-191.7329	2176.0000	2367.7329	0.6320	0.001000
3.9040	-191.2616	2177.0000	2368.2616	0.6273	0.001000
3.9050	-191.7902	2177.0000	2368.7902	0.6318	0.001000
3.9060	-191.3187	2178.0000	2369.3187	0.6271	0.001000
3.9070	-191.8472	2178.0000	2369.8472	0.6317	0.001000
3.9080	-191.3756	2179.0000	2370.3756	0.6270	0.001000
3.9090	-191.9039	2179.0000	2370.9039	0.6316	0.001000
3.9100	-191.4322	2180.0000	2371.4322	0.6270	0.001000
3.9110	-190.9604	2181.0000	2371.9604	0.6222	0.001000
3.9120	-191.4885	2181.0000	2372.4885	0.6267	0.001000
3.9130	-191.0167	2182.0000	2373.0167	0.6220	0.001000
3.9140	-191.5447	2182.0000	2373.5447	0.6266	0.001000
3.9150	-191.0727	2183.0000	2374.0727	0.6218	0.001000
3.9160	-191.6006	2183.0000	2374.6006	0.6265	0.001000
3.9170	-191.1285	2184.0000	2375.1285	0.6218	0.001000
3.9180	-191.6564	2184.0000	2375.6564	0.6264	0.001000
3.9190	-191.1841	2185.0000	2376.1841	0.6218	0.001000
3.9200	-191.7118	2185.0000	2376.7118	0.6264	0.001000
3.9210	-191.2394	2186.0000	2377.2394	0.6309	0.001000
3.9220	-191.7670	2186.0000	2377.7670	0.6354	0.001000
3.9230	-191.2945	2187.0000	2378.2945	0.6397	0.001000
3.9240	-190.8220	2188.0000	2378.8220	0.6352	0.001000
3.9250	-191.3494	2188.0000	2379.3494	0.6396	0.001000
3.9260	-190.8767	2189.0000	2379.8767	0.6351	0.001000
3.9270	-191.4040	2189.0000	2380.4040	0.6396	0.001000
3.9280	-190.9312	2190.0000	2380.9312	0.6351	0.001000
3.9290	-191.4584	2190.0000	2381.4584	0.6396	0.001000
3.9300	-190.9855	2191.0000	2381.9855	0.6351	0.001000
3.9310	-191.5126	2191.0000	2382.5126	0.6396	0.001000
3.9320	-191.0396	2192.0000	2383.0396	0.6351	0.001000
3.9330	-190.5665	2193.0000	2383.5665	0.6305	0.001000
3.9340	-191.0934	2193.0000	2384.0934	0.6349	0.001000
3.9350	-190.6202	2194.0000	2384.6202	0.6303	0.001000
3.9360	-191.1469	2194.0000	2385.1469	0.6348	0.001000
3.9370	-190.6737	2195.0000	2385.6737	0.6302	0.001000
3.9380	-191.2003	2195.0000	2386.2003	0.6347	0.001000
3.9390	-190.7269	2196.0000	2386.7269	0.6302	0.001000
3.9400	-190.2534	2197.0000	2387.2534	0.6254	0.001000
3.9410	-190.7799	2197.0000	2387.7799	0.6299	0.001000
3.9420	-190.3062	2198.0000	2388.3062	0.6252	0.001000
3.9430	-190.8326	2198.0000	2388.8326	0.6297	0.001000
3.9440	-190.3589	2199.0000	2389.3589	0.6250	0.001000
3.9450	-190.8851	2199.0000	2389.8851	0.6296	0.001000
3.9460	-190.4113	2200.0000	2390.4113	0.6250	0.001000
3.9470	-190.9374	2200.0000	2390.9374	0.6296	0.001000
3.9480	-190.4634	2201.0000	2391.4634	0.6250	0.001000
3.9490	-190.9894	2201.0000	2391.9894	0.6296	0.001000
3.9500	-190.5154	2202.0000	2392.5154	0.6250	0.001000
3.9510	-191.0412	2202.0000	2393.0412	0.6296	0.001000
3.9520	-190.5670	2203.0000	2393.5670	0.6251	0.001000
3.9530	-190.0928	2204.0000	2394.0928	0.6202	0.001000
3.9540	-190.6185	2204.0000	2394.6185	0.6248	0.001000
3.9550	-190.1441	2205.0000	2395.1441	0.6200	0.001000
3.9560	-190.6697	2205.0000	2395.6697	0.6247	0.001000
3.9570	-190.1953	2206.0000	2396.1953	0.6199	0.001000
3.9580	-190.7207	2206.0000	2396.7207	0.6246	0.001000
3.9590	-190.2461	2207.0000	2397.2461	0.6199	0.001000
3.9600	-190.7715	2207.0000	2397.7715	0.6246	0.001000
3.9610	-190.2967	2208.0000	2398.2967	0.6199	0.001000
3.9620	-189.8219	2209.0000	2398.8219	0.6150	0.001000
3.9630	-190.3471	2209.0000	2399.3471	0.6197	0.001000
3.9640	-189.8722	2210.0000	2399.8722	0.6148	0.001000
3.9650	-190.3972	2210.0000	2400.3972	0.6195	0.001000
3.9660	-189.9222	2211.0000	2400.9222	0.6146	0.001000
3.9670	-190.4472	2211.0000	2401.4472	0.6194	0.001000
3.9680	-189.9720	2212.0000	2401.9720	0.6146	0.001000
3.9690	-189.4969	2213.0000	2402.4969	0.6096	0.001000
3.9700	-190.0216	2213.0000	2403.0216	0.6143	0.001000
3.9710	-189.5463	2214.0000	2403.5463	0.6093	0.001000
3.9720	-190.0709	2214.0000	2404.0709	0.6141	0.001000
3.9730	-190.5955	2214.0000	2404.5955	0.6189	0.001000
3.9740	-190.1200	2215.0000	2405.1200	0.6236	0.001000
3.9750	-189.6444	2216.0000	2405.6444	0.6188	0.001000
3.9760	-190.1688	2216.0000	2406.1688	0.6235	0.001000
3.9770	-189.6932	2217.0000	2406.6932	0.6187	0.001000
3.9780	-190.2174	2217.0000	2407.2174	0.6234	0.001000
3.9790	-189.7416	2218.0000	2407.7416	0.6188	0.001000
3.9800	-190.2658	2218.0000	2408.2658	0.6235	0.001000
3.9810	-189.7899	2219.0000	2408.7899	0.6280	0.001000
3.9820	-189.3140	2220.0000	2409.3140	0.6232	0.001000
3.9830	-189.8379	2220.0000	2409.8379	0.6278	0.001000
3.9840	-189.3618	2221.0000	2410.3618	0.6230	0.001000
3.9850	-189.8857	2221.0000	2410.8857	0.6277	0.001000
3.9860	-189.4095	2222.0000	2411.4095	0.6230	0.001000
3.9870	-189.9332	2222.0000	2411.9332	0.6276	0.001000
3.9880	-189.4569	2223.0000	2412.4569	0.6229	0.001000
3.9890	-189.9805	2223.0000	2412.9805	0.6276	0.001000
3.9900	-189.5041	2224.0000	2413.5041	0.6229	0.001000
3.9910	-189.0276	2225.0000	2414.0276	0.6181	0.001000
3.9920	-189.5510	2225.0000	2414.5510	0.6227	0.001000
3.9930	-190.0744	2225.0000	2415.0744	0.6274	0.001000
3.9940	-189.5977	2226.0000	2415.5977	0.6319	0.001000
3.9950	-190.1210	2226.0000	2416.1210	0.6364	0.001000
3.9960	-189.6442	2227.0000	2416.6442	0.6408	0.001000
3.9970	-189.1674	2228.0000	2417.1674	0.6363	0.001000
3.9980	-189.6904	2228.0000	2417.6904	0.6407	0.001000
3.9990	-189.2134	2229.0000	2418.2134	0.6363	0.001000
4.0000	-189.7364	2229.0000	2418.7364	0.6407	0.001000
4.0010	-189.2593	2230.0000	2419.2593	0.6362	0.001000
4.0020	-189.7822	2230.0000	2419.7822	0.6407	0.001000
4.0030	-189.3049	2231.0000	2420.3049	0.6363	0.001000
4.0040	-188.8277	2232.0000	2420.8277	0.6316	0.001000
4.0050	-189.3503	2232.0000	2421.3503	0.6271	0.001000
4.0060	-188.8729	2233.0000	2421.8729	0.6223	0.001000
4.0070	-189.3955	2233.0000	2422.3955	0.6269	0.001000
4.0080	-188.9180	2234.0000	2422.9180	0.6222	0.001000
4.0090	-189.4404	2234.0000	2423.4404	0.6268	0.001000
4.0100	-188.9628	2235.0000	2423.9628	0.6221	0.001000
4.0110	-189.4851	2235.0000	2424.4851	0.6267	0.001000
4.0120	-189.0073	2236.0000	2425.0073	0.6220	0.001000
4.0130	-188.5295	2237.0000	2425.5295	0.6171	0.001000
4.0140	-189.0517	2237.0000	2426.0517	0.6217	0.001000
4.0150	-188.5737	2238.0000	2426.5737	0.6169	0.001000
4.0160	-189.0958	2238.0000	2427.0958	0.6216	0.001000
4.0170	-188.6177	2239.0000	2427.6177	0.6167	0.001000
4.0180	-189.1396	2239.0000	2428.1396	0.6214	0.001000
4.0190	-188.6614	2240.0000	2428.6614	0.6167	0.001000
4.0200	-189.1832	2240.0000	2429.1832	0.6214	0.001000
4.0210	-188.7049	2241.0000	2429.7049	0.6166	0.001000
4.0220	-189.2265	2241.0000	2430.2265	0.6214	0.001000
4.0230	-188.7481	2242.0000	2430.7481	0.6258	0.001000
4.0240	-189.2696	2242.0000	2431.2696	0.6305	0.001000
4.0250	-188.7911	2243.0000	2431.7911	0.6260	0.001000
4.0260	-188.3125	2244.0000	2432.3125	0.6212	0.001000
4.0270	-188.8339	2244.0000	2432.8339	0.6258	0.001000
4.0280	-188.3551	2245.0000	2433.3551	0.6210	0.001000
4.0290	-188.8764	2245.0000	2433.8764	0.6256	0.001000
4.0300	-188.3975	2246.0000	2434.3975	0.6209	0.001000
4.0310	-188.9187	2246.0000	2434.9187	0.6256	0.001000
4.0320	-188.4397	2247.0000	2435.4397	0.6209	0.001000
4.0330	-188.9607	2247.0000	2435.9607	0.6255	0.001000
4.0340	-188.4816	2248.0000	2436.4816	0.6209	0.001000
4.0350	-188.0025	2249.0000	2437.0025	0.6159	0.001000
4.0360	-188.5233	2249.0000	2437.5233	0.6206	0.001000
4.0370	-188.0440	2250.0000	2438.0440	0.6157	0.001000
4.0380	-188.5648	2250.0000	2438.5648	0.6204	0.001000
4.0390	-188.0853	2251.0000	2439.0853	0.6156	0.001000
4.0400	-188.6059	2251.0000	2439.6059	0.6203	0.001000
4.0410	-188.1265	2252.0000	2440.1265	0.6155	0.001000
4.0420	-188.6469	2252.0000	2440.6469	0.6203	0.001000
4.0430	-188.1673	2253.0000	2441.1673	0.6155	0.001000
4.0440	-188.6876	2253.0000	2441.6876	0.6202	0.001000
4.0450	-188.2079	2254.0000	2442.2079	0.6247	0.001000
4.0460	-188.7280	2254.0000	2442.7280	0.6294	0.001000
4.0470	-188.2482	2255.0000	2443.2482	0.6248	0.001000
4.0480	-187.7683	2256.0000	2443.7683	0.6200	0.001000
4.0490	-188.2883	2256.0000	2444.2883	0.6246	0.001000
4.0500	-187.8083	2257.0000	2444.8083	0.6199	0.001000
4.0510	-188.3282	2257.0000	2445.3282	0.6245	0.001000
4.0520	-187.8480	2258.0000	2445.8480	0.6198	0.001000
4.0530	-188.3678	2258.0000	2446.3678	0.6244	0.001000
4.0540	-187.8875	2259.0000	2446.8875	0.6197	0.001000
4.0550	-188.4072	2259.0000	2447.4072	0.6244	0.001000
4.0560	-187.9268	2260.0000	2447.9268	0.6197	0.001000
4.0570	-187.4464	2261.0000	2448.4464	0.6148	0.001000
4.0580	-187.9658	2261.0000	2448.9658	0.6194	0.001000
4.0590	-187.4852	2262.0000	2449.4852	0.6145	0.001000
4.0600	-188.0046	2262.0000	2450.0046	0.6193	0.001000
4.0610	-188.5239	2262.0000	2450.5239	0.6240	0.001000
4.0620	-188.0432	2263.0000	2451.0432	0.6286	0.001000
4.0630	-187.5623	2264.0000	2451.5623	0.6239	0.001000
4.0640	-188.0814	2264.0000	2452.0814	0.6285	0.001000
4.0650	-187.6005	2265.0000	2452.6005	0.6239	0.001000
4.0660	-188.1195	2265.0000	2453.1195	0.6285	0.001000
4.0670	-187.6384	2266.0000	2453.6384	0.6238	0.001000
4.0680	-188.1573	2266.0000	2454.1573	0.6285	0.001000
4.0690	-187.6761	2267.0000	2454.6761	0.6238	0.001000
4.0700	-187.1949	2268.0000	2455.1949	0.6190	0.001000
4.0710	-187.7136	2268.0000	2455.7136	0.6236	0.001000
4.0720	-187.2322	2269.0000	2456.2322	0.6188	0.001000
4.0730	-187.7508	2269.0000	2456.7508	0.6234	0.001000
4.0740	-187.2693	2270.0000	2457.2693	0.6186	0.001000
4.0750	-187.7877	2270.0000	2457.7877	0.6233	0.001000
4.0760	-187.3062	2271.0000	2458.3062	0.6186	0.001000
4.0770	-187.8245	2271.0000	2458.8245	0.6233	0.001000
4.0780	-187.3427	2272.0000	2459.3427	0.6185	0.001000
4.0790	-187.8610	2272.0000	2459.8610	0.6232	0.001000
4.0800	-187.3791	2273.0000	2460.3791	0.6185	0.001000
4.0810	-187.8972	2273.0000	2460.8972	0.6233	0.001000
4.0820	-187.4153	2274.0000	2461.4153	0.6186	0.001000
4.0830	-187.9332	2274.0000	2461.9332	0.6233	0.001000
4.0840	-187.4511	2275.0000	2462.4511	0.6186	0.001000
4.0850	-186.9690	2276.0000	2462.9690	0.6137	0.001000
4.0860	-187.4867	2276.0000	2463.4867	0.6184	0.001000
4.0870	-187.0045	2277.0000	2464.0045	0.6135	0.001000
4.0880	-187.5222	2277.0000	2464.5222	0.6182	0.001000
4.0890	-187.0397	2278.0000	2465.0397	0.6133	0.001000
4.0900	-187.5573	2278.0000	2465.5573	0.6181	0.001000
4.0910	-187.0747	2279.0000	2466.0747	0.6133	0.001000
4.0920	-187.5921	2279.0000	2466.5921	0.6180	0.001000
4.0930	-187.1095	2280.0000	2467.1095	0.6132	0.001000
4.0940	-186.6268	2281.0000	2467.6268	0.6082	0.001000
4.0950	-187.1441	2281.0000	2468.1441	0.6130	0.001000
4.0960	-186.6612	2282.0000	2468.6612	0.6079	0.001000
4.0970	-187.1784	2282.0000	2469.1784	0.6127	0.001000
4.0980	-186.6954	2283.0000	2469.6954	0.6078	0.001000
4.0990	-187.2124	2283.0000	2470.2124	0.6126	0.001000
4.1000	-186.7293	2284.0000	2470.7293	0.6077	0.001000
4.1010	-187.2462	2284.0000	2471.2462	0.6125	0.001000
4.1020	-186.7630	2285.0000	2471.7630	0.6171	0.001000
4.1030	-187.2797	2285.0000	2472.2797	0.6219	0.001000
4.1040	-186.7965	2286.0000	2472.7965	0.6172	0.001000
4.1050	-187.3131	2286.0000	2473.3131	0.6220	0.001000
4.1060	-186.8296	2287.0000	2473.8296	0.6173	0.001000
4.1070	-187.3462	2287.0000	2474.3462	0.6221	0.001000
4.1080	-186.8626	2288.0000	2474.8626	0.6174	0.001000
4.1090	-186.3790	2289.0000	2475.3790	0.6124	0.001000
4.1100	-186.8953	2289.0000	2475.8953	0.6171	0.001000
4.1110	-186.4115	2290.0000	2476.4115	0.6122	0.001000
4.1120	-186.9278	2290.0000	2476.9278	0.6170	0.001000
4.1130	-186.4439	2291.0000	2477.4439	0.6121	0.001000
4.1140	-186.9600	2291.0000	2477.9600	0.6169	0.001000
4.1150	-186.4760	2292.0000	2478.4760	0.6120	0.001000
4.1160	-186.9920	2292.0000	2478.9920	0.6168	0.001000
4.1170	-186.5078	2293.0000	2479.5078	0.6120	0.001000
4.1180	-187.0237	2293.0000	2480.0237	0.6168	0.001000
4.1190	-186.5394	2294.0000	2480.5394	0.6120	0.001000
4.1200	-187.0552	2294.0000	2481.0552	0.6168	0.001000
4.1210	-186.5708	2295.0000	2481.5708	0.6214	0.001000
4.1220	-186.0864	2296.0000	2482.0864	0.6165	0.001000
4.1230	-186.6019	2296.0000	2482.6019	0.6212	0.001000
4.1240	-186.1174	2297.0000	2483.1174	0.6163	0.001000
4.1250	-186.6328	2297.0000	2483.6328	0.6210	0.001000
4.1260	-186.1482	2298.0000	2484.1482	0.6162	0.001000
4.1270	-186.6634	2298.0000	2484.6634	0.6209	0.001000
4.1280	-186.1787	2299.0000	2485.1787	0.6162	0.001000
4.1290	-186.6938	2299.0000	2485.6938	0.6209	0.001000
4.1300	-186.2089	2300.0000	2486.2089	0.6161	0.001000
4.1310	-185.7239	2301.0000	2486.7239	0.6111	0.001000
4.1320	-186.2390	2301.0000	2487.2390	0.6158	0.001000
4.1330	-185.7539	2302.0000	2487.7539	0.6109	0.001000
4.1340	-186.2687	2302.0000	2488.2687	0.6156	0.001000
4.1350	-185.7835	2303.0000	2488.7835	0.6107	0.001000
4.1360	-186.2982	2303.0000	2489.2982	0.6155	0.001000
4.1370	-185.8129	2304.0000	2489.8129	0.6106	0.001000
4.1380	-186.3275	2304.0000	2490.3275	0.6154	0.001000
4.1390	-185.8420	2305.0000	2490.8420	0.6106	0.001000
4.1400	-186.3565	2305.0000	2491.3565	0.6154	0.001000
4.1410	-185.8710	2306.0000	2491.8710	0.6106	0.001000
4.1420	-186.3853	2306.0000	2492.3853	0.6154	0.001000
4.1430	-185.8996	2307.0000	2492.8996	0.6106	0.001000
4.1440	-186.4138	2307.0000	2493.4138	0.6155	0.001000
4.1450	-185.9280	2308.0000	2493.9280	0.6200	0.001000
4.1460	-185.4422	2309.0000	2494.4422	0.6151	0.001000
4.1470	-185.9562	2309.0000	2494.9562	0.6198	0.001000
4.1480	-185.4702	2310.0000	2495.4702	0.6150	0.001000
4.1490	-185.9841	2310.0000	2495.9841	0.6197	0.001000
4.1500	-185.4980	2311.0000	2496.4980	0.6148	0.001000
4.1510	-186.0118	2311.0000	2497.0118	0.6196	0.001000
4.1520	-185.5255	2312.0000	2497.5255	0.6148	0.001000
4.1530	-186.0392	2312.0000	2498.0392	0.6195	0.001000
4.1540	-185.5528	2313.0000	2498.5528	0.6148	0.001000
4.1550	-186.0664	2313.0000	2499.0664	0.6195	0.001000
4.1560	-185.5799	2314.0000	2499.5799	0.6148	0.001000
4.1570	-186.0933	2314.0000	2500.0933	0.6195	0.001000
4.1580	-185.6067	2315.0000	2500.6067	0.6148	0.001000
4.1590	-186.1200	2315.0000	2501.1200	0.6196	0.001000
4.1600	-185.6333	2316.0000	2501.6333	0.6148	0.001000
4.1610	-185.1465	2317.0000	2502.1465	0.6098	0.001000
4.1620	-185.6596	2317.0000	2502.6596	0.6145	0.001000
4.1630	-185.1727	2318.0000	2503.1727	0.6096	0.001000
4.1640	-185.6857	2318.0000	2503.6857	0.6144	0.001000
4.1650	-185.1986	2319.0000	2504.1986	0.6094	0.001000
4.1660	-185.7115	2319.0000	2504.7115	0.6142	0.001000
4.1670	-185.2243	2320.0000	2505.2243	0.6093	0.001000
4.1680	-185.7371	2320.0000	2505.7371	0.6142	0.001000
4.1690	-185.2498	2321.0000	2506.2498	0.6093	0.001000
4.1700	-185.7624	2321.0000	2506.7624	0.6141	0.001000
4.1710	-185.2750	2322.0000	2507.2750	0.6093	0.001000
4.1720	-185.7875	2322.0000	2507.7875	0.6141	0.001000
4.1730	-185.2999	2323.0000	2508.2999	0.6093	0.001000
4.1740	-185.8123	2323.0000	2508.8123	0.6142	0.001000
4.1750	-185.3246	2324.0000	2509.3246	0.6188	0.001000
4.1760	-184.8369	2325.0000	2509.8369	0.6138	0.001000
4.1770	-185.3491	2325.0000	2510.3491	0.6185	0.001000
4.1780	-184.8613	2326.0000	2510.8613	0.6137	0.001000
4.1790	-185.3734	2326.0000	2511.3734	0.6184	0.001000
4.1800	-184.8853	2327.0000	2511.8853	0.6135	0.001000
4.1810	-185.3973	2327.0000	2512.3973	0.6183	0.001000
4.1820	-184.9092	2328.0000	2512.9092	0.6135	0.001000
4.1830	-185.4210	2328.0000	2513.4210	0.6183	0.001000
4.1840	-184.9328	2329.0000	2513.9328	0.6134	0.001000
4.1850	-185.4445	2329.0000	2514.4445	0.6182	0.001000
4.1860	-184.9562	2330.0000	2514.9562	0.6134	0.001000
4.1870	-185.4677	2330.0000	2515.4677	0.6182	0.001000
4.1880	-184.9792	2331.0000	2515.9792	0.6134	0.001000
4.1890	-184.4907	2332.0000	2516.4907	0.6084	0.001000
4.1900	-185.0021	2332.0000	2517.0021	0.6132	0.001000
4.1910	-184.5135	2333.0000	2517.5135	0.6082	0.001000
4.1920	-185.0247	2333.0000	2518.0247	0.6130	0.001000
4.1930	-184.5359	2334.0000	2518.5359	0.6080	0.001000
4.1940	-185.0471	2334.0000	2519.0471	0.6129	0.001000
4.1950	-184.5581	2335.0000	2519.5581	0.6079	0.001000
4.1960	-185.0692	2335.0000	2520.0692	0.6128	0.001000
4.1970	-184.5801	2336.0000	2520.5801	0.6079	0.001000
4.1980	-185.0910	2336.0000	2521.0910	0.6127	0.001000
4.1990	-184.6018	2337.0000	2521.6018	0.6078	0.001000
4.2000	-185.1126	2337.0000	2522.1126	0.6127	0.001000
4.2010	-184.6234	2338.0000	2522.6234	0.6079	0.001000
4.2020	-185.1340	2338.0000	2523.1340	0.6127	0.001000
4.2030	-184.6446	2339.0000	2523.6446	0.6079	0.001000
4.2040	-184.1551	2340.0000	2524.1551	0.6028	0.001000
4.2050	-184.6656	2340.0000	2524.6656	0.6076	0.001000
4.2060	-184.1760	2341.0000	2525.1760	0.6025	0.001000
4.2070	-184.6863	2341.0000	2525.6863	0.6074	0.001000
4.2080	-184.1966	2342.0000	2526.1966	0.6023	0.001000
4.2090	-184.7068	2342.0000	2526.7068	0.6072	0.001000
4.2100	-184.2170	2343.0000	2527.2170	0.6022	0.001000
4.2110	-184.7270	2343.0000	2527.7270	0.6072	0.001000
